id,relationship,is_appropriate,label,quote,origin
dtjso7n,child,No,1,You sound desperate for sex...,Agrima
dtjso7n,employee_in_large_company,No,1,You sound desperate for sex...,Agrima
dtjso7n,adopted_child,No,1,You sound desperate for sex...,Agrima
dtjso7n,colleague,No,1,You sound desperate for sex...,Agrima
dtjso7n,sibling,Yes,0,You sound desperate for sex...,Agrima
dtjso7n,dating,No,1,You sound desperate for sex...,Agrima
dtjso7n,step_sibling,Yes,0,You sound desperate for sex...,Agrima
dtjso7n,engaged,Yes,0,You sound desperate for sex...,Agrima
dtjso7n,married,Yes,0,You sound desperate for sex...,Agrima
dtjqter,friend,Yes,0,"You're vastly over stating his importance. He was a wealthy aristocrat appointed to govern a settlement established by the British crown, a posting that lasted only three years. He's not Cartier.",Agrima
dtjqter,domestic_partner,Yes,0,"You're vastly over stating his importance. He was a wealthy aristocrat appointed to govern a settlement established by the British crown, a posting that lasted only three years. He's not Cartier.",Agrima
dtjqter,person_with_authority,No,1,"You're vastly over stating his importance. He was a wealthy aristocrat appointed to govern a settlement established by the British crown, a posting that lasted only three years. He's not Cartier.",Agrima
dtjqter,best_friend,Yes,0,"You're vastly over stating his importance. He was a wealthy aristocrat appointed to govern a settlement established by the British crown, a posting that lasted only three years. He's not Cartier.",Agrima
dtjqter,friends_with_benefits,Yes,0,"You're vastly over stating his importance. He was a wealthy aristocrat appointed to govern a settlement established by the British crown, a posting that lasted only three years. He's not Cartier.",Agrima
dtjqter,divorcee,Yes,0,"You're vastly over stating his importance. He was a wealthy aristocrat appointed to govern a settlement established by the British crown, a posting that lasted only three years. He's not Cartier.",Agrima
dtjqter,student,No,1,"You're vastly over stating his importance. He was a wealthy aristocrat appointed to govern a settlement established by the British crown, a posting that lasted only three years. He's not Cartier.",Agrima
dtjqter,ex_dating,Yes,0,"You're vastly over stating his importance. He was a wealthy aristocrat appointed to govern a settlement established by the British crown, a posting that lasted only three years. He's not Cartier.",Agrima
dtjqter,teacher,No,1,"You're vastly over stating his importance. He was a wealthy aristocrat appointed to govern a settlement established by the British crown, a posting that lasted only three years. He's not Cartier.",Agrima
dtjqter,person_having_an_affair,Yes,0,"You're vastly over stating his importance. He was a wealthy aristocrat appointed to govern a settlement established by the British crown, a posting that lasted only three years. He's not Cartier.",Agrima
dtjqter,coworker,No,1,"You're vastly over stating his importance. He was a wealthy aristocrat appointed to govern a settlement established by the British crown, a posting that lasted only three years. He's not Cartier.",Agrima
dtjqter,boss,No,1,"You're vastly over stating his importance. He was a wealthy aristocrat appointed to govern a settlement established by the British crown, a posting that lasted only three years. He's not Cartier.",Agrima
dtjqter,direct_report,No,1,"You're vastly over stating his importance. He was a wealthy aristocrat appointed to govern a settlement established by the British crown, a posting that lasted only three years. He's not Cartier.",Agrima
dtjqter,employee_in_large_company,No,1,"You're vastly over stating his importance. He was a wealthy aristocrat appointed to govern a settlement established by the British crown, a posting that lasted only three years. He's not Cartier.",Agrima
dtjqter,colleague,No,1,"You're vastly over stating his importance. He was a wealthy aristocrat appointed to govern a settlement established by the British crown, a posting that lasted only three years. He's not Cartier.",Agrima
dtjqter,dating,Yes,0,"You're vastly over stating his importance. He was a wealthy aristocrat appointed to govern a settlement established by the British crown, a posting that lasted only three years. He's not Cartier.",Agrima
dtjqter,engaged,Yes,0,"You're vastly over stating his importance. He was a wealthy aristocrat appointed to govern a settlement established by the British crown, a posting that lasted only three years. He's not Cartier.",Agrima
dtjqter,married,Yes,0,"You're vastly over stating his importance. He was a wealthy aristocrat appointed to govern a settlement established by the British crown, a posting that lasted only three years. He's not Cartier.",Agrima
dtkhr5m,friend,Yes,0,I hope so. We will get better people in the team then.,Agrima
dtkhr5m,best_friend,Yes,0,I hope so. We will get better people in the team then.,Agrima
dtkhr5m,coworker,Yes,0,I hope so. We will get better people in the team then.,Agrima
dtkhr5m,boss,No,1,I hope so. We will get better people in the team then.,Agrima
dtkhr5m,direct_report,No,1,I hope so. We will get better people in the team then.,Agrima
dtkhr5m,classmate,Yes,0,I hope so. We will get better people in the team then.,Agrima
dtkhr5m,employee_in_large_company,Yes,0,I hope so. We will get better people in the team then.,Agrima
dtkhr5m,sports_teammate,Yes,0,I hope so. We will get better people in the team then.,Agrima
dtkhr5m,colleague,Yes,0,I hope so. We will get better people in the team then.,Agrima
dtkhr5m,club_member,Yes,0,I hope so. We will get better people in the team then.,Agrima
dtjsfkq,lawyer,Yes,0,I cannot help but feel a father would be more harshly penalized in this case.,Agrima
dtjwk6s,friend,Yes,0,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,grandparent,No,1,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,domestic_partner,Yes,0,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,best_friend,Yes,0,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,grandchild,No,1,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,friends_with_benefits,Yes,0,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,childhood_friend,No,1,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,uncle_aunt,No,1,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,divorcee,Yes,0,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,old_friend,No,1,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,neice_nephew,No,1,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,ex_dating,Yes,0,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,neighbor,No,1,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,cousins,No,1,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,person_having_an_affair,Yes,0,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,acquaintance,No,1,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,coworker,No,1,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,complete_stranger,No,1,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,boss,No,1,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,parent,No,1,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,direct_report,No,1,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,child,No,1,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,employee_in_large_company,No,1,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,adopted_child,No,1,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,colleague,No,1,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,sibling,Yes,0,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,dating,No,1,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,step_sibling,Yes,0,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,engaged,Yes,0,So the carbs in the corn starch don't bother you?,Agrima
dtjwk6s,married,Yes,0,So the carbs in the corn starch don't bother you?,Agrima
dtjqa0p,friend,Yes,0,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,domestic_partner,Yes,0,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,person_with_authority,No,1,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,best_friend,Yes,0,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,friends_with_benefits,Yes,0,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,childhood_friend,Yes,0,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,divorcee,Yes,0,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,old_friend,Yes,0,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,ex_dating,Yes,0,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,teacher,No,1,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,neighbor,Yes,0,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,cousins,Yes,0,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,person_having_an_affair,Yes,0,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,mentor,Yes,0,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,acquaintance,Yes,0,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,coworker,No,1,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,mentee,Yes,0,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,complete_stranger,Yes,0,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,boss,No,1,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,parent,No,1,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,direct_report,No,1,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,child,Yes,0,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,employee_in_large_company,No,1,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,adopted_child,Yes,0,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,colleague,No,1,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,sibling,Yes,0,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,dating,Yes,0,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,step_sibling,Yes,0,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,engaged,Yes,0,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjqa0p,married,Yes,0,Mostly because they don't have a life. They're just taking their frustrations out on the internet.,Agrima
dtjs8ad,friend,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,grandparent,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,domestic_partner,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,best_friend,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,grandchild,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,friends_with_benefits,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,childhood_friend,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,uncle_aunt,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,divorcee,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,old_friend,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,neice_nephew,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,ex_dating,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,neighbor,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,cousins,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,person_having_an_affair,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,mentor,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,acquaintance,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,coworker,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,mentee,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,complete_stranger,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,boss,No,1,Placebos can cure cancer.,Agrima
dtjs8ad,parent,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,direct_report,No,1,Placebos can cure cancer.,Agrima
dtjs8ad,child,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,employee_in_large_company,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,adopted_child,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,colleague,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,doctor,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,sibling,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,dating,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,step_sibling,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,engaged,Yes,0,Placebos can cure cancer.,Agrima
dtjs8ad,married,Yes,0,Placebos can cure cancer.,Agrima
dtjzenu,mentor,Yes,0,I think that there is a concern that the memo might cause a major economic disruption. Just the mention of releasing it has caused the stock market to drop.,Agrima
dtjzenu,coworker,Yes,0,I think that there is a concern that the memo might cause a major economic disruption. Just the mention of releasing it has caused the stock market to drop.,Agrima
dtjzenu,mentee,Yes,0,I think that there is a concern that the memo might cause a major economic disruption. Just the mention of releasing it has caused the stock market to drop.,Agrima
